timestamp,SHC_code,target_temp_min,target_temp_max,current_internal_temp,door_open_count_1h,cumulative_door_open_duration_1h,ambient_dry_bulb_temp,external_relative_humidity,weather_condition,equipment_age_years,compressor_duty_cycle_ratio_2h,defrost_cycle_active,cargo_volume_utilization_ratio,excursion_risk_score
"03:12:2025, 01:39",CRT,15.0,25.0,19.64,8,389,19.44,49.4,Clear,1.55,1.0,0,0.52,0.43
"31:07:2025, 13:42",FRO,-30.0,-18.0,-25.35,13,541,39.57,60.75,Cloudy,4.55,1.0,0,0.83,0.38
"26:02:2026, 00:45",COL,2.0,8.0,5.18,9,240,19.49,52.25,Clear,9.59,1.0,0,0.74,0.46
"08:06:2025, 09:15",CRT,15.0,25.0,24.92,16,673,43.4,95.47,Rainy,3.6,1.0,0,0.81,0.92
"31:10:2025, 23:18",FRO,-30.0,-18.0,-25.97,8,278,26.87,44.1,Cloudy,4.48,1.0,0,0.88,0.32
"25:06:2025, 00:15",CRT,15.0,25.0,20.27,4,147,42.74,32.73,Clear,0.52,1.0,0,0.61,0.46
"02:05:2025, 14:33",COL,2.0,8.0,6.94,8,273,40.43,41.82,Clear,8.69,1.0,0,0.82,0.67
"31:05:2025, 01:24",PIL,2.0,8.0,6.07,2,0,42.67,22.28,Sandstorm,5.62,1.0,0,0.79,0.57
"29:01:2026, 09:51",CRT,15.0,25.0,23.51,17,630,21.04,63.22,Cloudy,5.67,1.0,0,0.77,0.92
"05:05:2025, 21:39",CRT,15.0,25.0,20.69,13,466,38.71,47.54,Clear,8.11,1.0,0,0.91,0.49
"09:10:2025, 12:39",CRT,15.0,25.0,23.97,17,647,27.63,51.32,Cloudy,8.09,1.0,0,0.68,0.92
"17:12:2025, 20:54",FRO,-30.0,-18.0,-26.48,5,102,15.37,62.93,Cloudy,3.41,0.77,0,0.52,0.26
"26:04:2025, 01:03",CRT,15.0,25.0,20.05,12,248,29.58,36.35,Clear,9.29,1.0,0,0.52,0.43
"12:02:2026, 15:48",PIL,2.0,8.0,4.96,10,250,16.42,31.94,Clear,7.69,1.0,0,0.42,0.48
"29:01:2026, 08:27",CRT,15.0,25.0,23.65,18,721,21.8,47.07,Cloudy,4.58,1.0,0,0.8,0.92
"11:04:2025, 13:51",CRT,15.0,25.0,19.97,12,317,25.26,55.2,Cloudy,8.42,1.0,0,0.78,0.4
"31:08:2025, 07:30",FRO,-30.0,-18.0,-25.28,9,326,43.94,24.72,Clear,7.09,1.0,0,0.93,0.35
"07:09:2025, 15:33",COL,2.0,8.0,7.37,18,503,38.67,46.85,Clear,8.81,1.0,0,0.54,0.77
"24:05:2025, 19:15",CRT,15.0,25.0,19.92,5,71,36.2,59.43,Cloudy,4.73,1.0,0,0.43,0.44
"31:08:2025, 14:51",CRT,15.0,25.0,20.81,18,553,38.89,22.35,Clear,7.28,1.0,0,0.8,0.52
"27:06:2025, 22:57",COL,2.0,8.0,6.14,2,110,40.06,42.87,Clear,0.5,1.0,0,0.71,0.59
"12:07:2025, 11:33",COL,2.0,8.0,6.74,14,299,41.69,33.71,Clear,1.84,1.0,0,0.64,0.69
"02:06:2025, 00:39",CRT,15.0,25.0,20.44,5,155,41.04,100.0,Rainy,3.42,1.0,1,0.74,0.64
"12:10:2025, 05:03",CRT,15.0,25.0,20.02,6,193,30.59,48.12,Cloudy,8.52,1.0,0,0.41,0.44
"06:03:2025, 18:57",COL,2.0,8.0,4.98,9,179,23.45,29.09,Clear,6.95,0.97,0,0.82,0.44
"09:06:2025, 07:18",FRO,-30.0,-18.0,-25.46,3,50,45.54,86.27,Rainy,3.49,1.0,1,0.67,0.49
"12:01:2026, 23:03",CRT,15.0,25.0,19.15,8,82,16.7,13.03,Sandstorm,4.18,0.78,0,0.43,0.34
"18:03:2025, 12:21",COL,2.0,8.0,6.27,14,393,28.33,67.37,Cloudy,7.91,1.0,0,0.56,0.62
"02:06:2025, 02:24",PIL,2.0,8.0,6.66,3,61,42.6,95.51,Rainy,4.14,1.0,1,0.89,0.85
"03:07:2025, 16:30",FRO,-30.0,-18.0,-21.77,16,651,38.78,30.42,Clear,1.99,1.0,0,0.9,0.92
"08:03:2025, 12:36",PIL,2.0,8.0,6.2,13,506,28.48,44.18,Clear,6.59,1.0,0,0.95,0.6
"22:04:2025, 07:48",PIL,2.0,8.0,6.14,7,227,31.93,37.36,Clear,9.41,1.0,0,0.39,0.62
"02:04:2025, 19:30",FRO,-30.0,-18.0,-25.9,8,307,24.03,18.16,Sandstorm,7.93,1.0,0,0.73,0.32
"20:11:2025, 20:21",COL,2.0,8.0,4.79,10,352,15.58,30.54,Clear,2.83,0.95,0,0.62,0.47
"22:03:2025, 05:57",COL,2.0,8.0,6.38,9,331,31.64,20.8,Sandstorm,7.45,1.0,0,0.39,0.65
"06:05:2025, 10:36",PIL,2.0,8.0,7.39,17,379,42.84,44.81,Clear,7.63,1.0,0,0.8,0.73
"18:06:2025, 14:36",PIL,2.0,8.0,6.99,13,475,39.24,50.09,Cloudy,3.08,1.0,0,0.29,0.77
"31:12:2025, 21:15",CRT,15.0,25.0,19.24,3,167,16.21,21.44,Sandstorm,3.86,0.83,0,0.87,0.31
"28:11:2025, 12:48",PIL,2.0,8.0,5.22,13,419,18.88,45.75,Clear,3.2,1.0,0,0.86,0.48
"17:09:2025, 15:18",FRO,-30.0,-18.0,-25.56,8,209,38.4,54.72,Clear,9.54,1.0,0,0.57,0.35
"18:04:2025, 20:51",CRT,15.0,25.0,19.89,7,280,24.45,41.31,Clear,10.24,1.0,0,0.35,0.44
"05:12:2025, 01:57",COL,2.0,8.0,5.32,9,418,20.25,48.35,Clear,0.99,1.0,0,0.51,0.54
"01:04:2025, 14:48",PIL,2.0,8.0,6.48,15,530,26.74,22.73,Sandstorm,8.21,1.0,0,0.79,0.63
"23:01:2026, 06:51",CRT,15.0,25.0,19.45,5,129,22.68,14.62,Sandstorm,5.79,0.92,0,0.78,0.35
"19:05:2025, 19:54",FRO,-30.0,-18.0,-25.72,10,161,38.91,51.32,Clear,5.38,1.0,0,0.4,0.37
"24:08:2025, 23:36",PIL,2.0,8.0,6.7,4,193,40.0,40.7,Cloudy,7.23,1.0,0,0.51,0.67
"05:06:2025, 05:39",CRT,15.0,25.0,20.66,7,253,43.57,95.53,Rainy,2.47,1.0,1,0.74,0.69
"09:11:2025, 02:15",CRT,15.0,25.0,19.41,5,190,19.91,44.12,Clear,4.45,0.92,0,0.25,0.41
"16:04:2025, 12:09",COL,2.0,8.0,6.25,13,390,28.18,31.82,Clear,10.07,1.0,0,0.57,0.62
"16:03:2025, 09:36",PIL,2.0,8.0,5.84,9,181,29.54,42.52,Cloudy,8.16,1.0,0,0.67,0.54
"01:11:2025, 03:51",CRT,15.0,25.0,19.3,5,105,19.61,63.93,Cloudy,5.1,0.85,0,0.81,0.32
"18:12:2025, 01:27",CRT,15.0,25.0,19.23,2,60,19.31,60.17,Cloudy,1.86,0.81,0,0.55,0.33
"09:09:2025, 01:09",COL,2.0,8.0,6.59,3,79,42.11,34.45,Clear,7.59,1.0,0,0.6,0.64
"05:08:2025, 02:12",PIL,2.0,8.0,7.15,9,261,42.46,98.3,Rainy,4.35,1.0,1,0.83,0.95
"29:06:2025, 04:00",PIL,2.0,8.0,6.97,9,293,44.7,50.49,Clear,0.78,1.0,0,0.56,0.72
"05:05:2025, 22:00",PIL,2.0,8.0,6.34,1,0,41.55,49.93,Clear,7.45,1.0,0,0.86,0.57
"14:05:2025, 08:18",FRO,-30.0,-18.0,-25.37,10,367,44.23,49.56,Clear,4.85,1.0,0,0.59,0.39
"11:09:2025, 21:45",COL,2.0,8.0,6.25,3,62,38.39,39.96,Clear,8.59,1.0,0,0.46,0.61
"27:09:2025, 05:57",COL,2.0,8.0,6.79,3,76,44.81,24.04,Clear,8.64,1.0,0,0.83,0.63
"17:10:2025, 07:54",FRO,-30.0,-18.0,-25.76,10,203,31.82,26.81,Sandstorm,7.94,1.0,0,0.57,0.34
"17:02:2026, 11:18",FRO,-30.0,-18.0,-26.08,13,253,19.76,41.56,Clear,8.66,1.0,0,0.74,0.3
"22:04:2025, 23:54",FRO,-30.0,-18.0,-25.94,8,161,27.17,33.47,Clear,8.61,1.0,0,0.37,0.34
"23:06:2025, 08:21",COL,2.0,8.0,7.01,8,310,44.71,31.18,Clear,1.67,1.0,0,0.52,0.73
"11:12:2025, 15:27",CRT,15.0,25.0,19.45,10,325,16.58,42.27,Clear,1.1,0.95,0,0.54,0.4
"03:02:2026, 13:24",PIL,2.0,8.0,9.23,16,668,17.54,30.05,Clear,6.38,1.0,0,0.54,1.0
"13:03:2025, 10:12",PIL,2.0,8.0,5.91,13,344,29.88,49.74,Cloudy,6.83,1.0,0,0.71,0.58
"28:12:2025, 06:48",PIL,2.0,8.0,4.6,5,46,22.79,26.93,Sandstorm,2.66,0.87,0,0.82,0.4
"18:11:2025, 14:48",PIL,2.0,8.0,4.72,9,299,16.43,40.99,Clear,2.58,0.93,0,0.53,0.47
"29:08:2025, 06:51",CRT,15.0,25.0,20.3,4,111,44.54,53.69,Clear,5.94,1.0,0,0.76,0.45
"28:05:2025, 12:09",COL,2.0,8.0,6.76,11,330,40.94,63.75,Cloudy,2.77,1.0,0,0.66,0.69
"21:02:2026, 16:06",FRO,-30.0,-18.0,-26.05,13,429,15.23,26.33,Clear,9.44,1.0,0,0.86,0.3
"09:06:2025, 05:54",FRO,-30.0,-18.0,-25.35,6,180,45.25,96.32,Rainy,3.09,1.0,1,0.9,0.49
"16:02:2026, 16:45",COL,2.0,8.0,5.76,17,596,15.68,33.23,Clear,9.32,1.0,0,0.58,0.57
"22:02:2026, 02:15",CRT,15.0,25.0,19.41,2,49,19.76,33.23,Clear,8.96,0.99,0,0.84,0.34
"14:05:2025, 14:57",COL,2.0,8.0,6.56,13,365,37.34,30.49,Clear,5.06,1.0,0,0.41,0.7
"12:12:2025, 07:54",FRO,-30.0,-18.0,-26.23,8,185,21.33,45.72,Clear,3.36,0.94,0,0.47,0.31
"15:10:2025, 11:06",FRO,-30.0,-18.0,-25.87,8,316,29.21,20.71,Sandstorm,6.91,1.0,0,0.46,0.36
"07:04:2025, 07:39",CRT,15.0,25.0,20.04,6,145,32.49,40.55,Cloudy,10.12,1.0,0,0.85,0.39
"12:02:2026, 19:39",CRT,15.0,25.0,19.36,5,182,14.39,23.13,Clear,7.1,0.99,0,0.45,0.38
"10:04:2025, 01:48",PIL,2.0,8.0,5.85,5,201,29.13,47.57,Cloudy,8.86,1.0,0,0.77,0.53
"22:08:2025, 19:48",PIL,2.0,8.0,6.95,6,142,39.22,89.88,Rainy,7.56,1.0,1,0.5,0.94
"02:12:2025, 00:27",CRT,15.0,25.0,19.42,7,225,18.99,37.05,Clear,1.91,0.93,0,0.82,0.36
"30:05:2025, 13:30",FRO,-30.0,-18.0,-25.3,14,554,40.84,18.18,Sandstorm,5.31,1.0,0,0.82,0.38
"23:07:2025, 23:42",FRO,-30.0,-18.0,-25.57,7,236,41.55,50.27,Clear,3.27,1.0,0,0.62,0.36
"25:12:2025, 11:57",COL,2.0,8.0,4.92,13,312,18.51,23.53,Sandstorm,3.99,0.98,0,0.81,0.45
"11:02:2026, 04:48",PIL,2.0,8.0,4.89,5,81,20.87,41.38,Clear,7.63,1.0,0,0.59,0.44
"02:08:2025, 23:48",PIL,2.0,8.0,6.13,5,154,38.52,51.61,Cloudy,4.65,1.0,0,0.86,0.58
"08:11:2025, 02:48",PIL,2.0,8.0,4.8,6,225,19.75,53.46,Clear,4.08,0.94,0,0.5,0.47
"26:05:2025, 09:03",CRT,15.0,25.0,20.5,10,289,43.92,51.77,Cloudy,4.36,1.0,0,0.63,0.5
"21:11:2025, 15:36",PIL,2.0,8.0,4.51,14,242,15.6,31.69,Clear,1.9,0.88,0,0.68,0.43
"08:07:2025, 19:00",PIL,2.0,8.0,6.79,12,374,39.99,49.9,Clear,1.41,1.0,0,0.74,0.69
"18:11:2025, 14:06",FRO,-30.0,-18.0,-26.26,15,300,16.52,38.65,Clear,2.82,0.93,0,0.54,0.31
"02:01:2026, 21:33",COL,2.0,8.0,4.43,6,193,16.11,66.9,Cloudy,2.57,0.85,0,0.68,0.42
"04:05:2025, 18:42",FRO,-30.0,-18.0,-21.66,18,641,37.99,54.61,Clear,8.49,1.0,0,0.92,0.92
"04:04:2025, 05:06",FRO,-30.0,-18.0,-25.75,10,209,32.05,43.37,Cloudy,8.96,1.0,0,0.83,0.32
"03:04:2025, 21:45",COL,2.0,8.0,5.28,5,135,24.02,42.94,Cloudy,7.84,1.0,0,0.71,0.47
"05:03:2025, 03:03",CRT,15.0,25.0,19.72,2,90,30.68,35.52,Clear,6.94,1.0,0,0.7,0.4
"23:11:2025, 17:18",FRO,-30.0,-18.0,-26.31,12,303,14.95,34.71,Clear,4.24,0.91,0,0.73,0.29
"25:02:2026, 04:48",PIL,2.0,8.0,5.32,10,225,21.74,41.19,Clear,9.06,1.0,0,0.69,0.48
"05:01:2026, 14:39",CRT,15.0,25.0,19.42,8,326,15.76,48.93,Cloudy,2.92,0.94,0,0.64,0.38
"17:12:2025, 22:39",CRT,15.0,25.0,19.14,5,54,17.26,43.96,Cloudy,2.04,0.77,0,0.64,0.31
"25:03:2025, 13:24",PIL,2.0,8.0,5.74,11,239,26.47,21.0,Sandstorm,9.1,1.0,0,0.49,0.56
"05:06:2025, 14:45",COL,2.0,8.0,12.46,17,730,38.31,94.81,Rainy,4.28,1.0,1,0.8,1.0
"04:11:2025, 00:48",PIL,2.0,8.0,4.47,6,158,17.63,63.88,Cloudy,5.73,0.85,0,0.64,0.42
"04:05:2025, 07:30",FRO,-30.0,-18.0,-25.45,9,282,44.34,40.09,Clear,6.86,1.0,0,0.81,0.36
"27:06:2025, 17:21",COL,2.0,8.0,7.2,16,586,38.38,33.91,Clear,0.99,1.0,0,0.6,0.77
"08:07:2025, 04:18",FRO,-30.0,-18.0,-25.57,5,128,44.87,40.57,Clear,1.28,1.0,0,0.72,0.35
"13:02:2026, 19:06",FRO,-30.0,-18.0,-26.09,12,384,15.13,35.68,Clear,7.31,1.0,0,0.51,0.32
"11:08:2025, 22:42",FRO,-30.0,-18.0,-25.39,7,294,40.35,93.73,Rainy,4.82,1.0,1,0.55,0.52
"26:10:2025, 12:45",COL,2.0,8.0,6.37,15,586,28.11,15.39,Sandstorm,6.67,1.0,0,0.85,0.63
"19:07:2025, 18:33",COL,2.0,8.0,6.46,14,294,38.31,37.72,Clear,2.27,1.0,0,0.44,0.68
"23:08:2025, 11:54",FRO,-30.0,-18.0,-25.5,10,310,41.75,46.02,Cloudy,5.91,1.0,0,0.78,0.36
"27:01:2026, 15:09",COL,2.0,8.0,9.24,18,752,15.04,58.82,Cloudy,6.37,1.0,0,0.85,1.0
"03:01:2026, 04:54",FRO,-30.0,-18.0,-26.18,8,242,21.08,50.17,Cloudy,2.86,0.98,0,0.69,0.31
"26:08:2025, 23:33",COL,2.0,8.0,6.76,3,144,42.2,65.01,Cloudy,7.03,1.0,0,0.85,0.63
"28:07:2025, 03:48",PIL,2.0,8.0,7.06,9,327,44.77,33.45,Clear,3.52,1.0,0,0.7,0.72
"15:03:2025, 01:03",CRT,15.0,25.0,19.88,6,144,28.53,54.42,Cloudy,8.96,1.0,0,0.71,0.39
"04:01:2026, 09:36",PIL,2.0,8.0,4.59,8,106,20.85,55.47,Cloudy,1.51,0.87,0,0.5,0.44
"30:08:2025, 19:36",PIL,2.0,8.0,6.29,7,230,38.21,25.96,Clear,6.91,1.0,0,0.97,0.59
"17:03:2025, 02:03",CRT,15.0,25.0,20.03,9,176,31.27,68.37,Cloudy,9.2,1.0,0,0.46,0.43
"04:01:2026, 21:51",CRT,15.0,25.0,19.38,9,277,16.29,51.65,Cloudy,2.75,0.91,0,0.49,0.38
"31:08:2025, 20:06",FRO,-30.0,-18.0,-25.76,1,8,38.0,27.14,Clear,8.19,1.0,0,0.67,0.32
"17:04:2025, 18:57",COL,2.0,8.0,6.19,16,525,23.25,23.1,Clear,9.76,1.0,0,0.43,0.64
"10:03:2025, 03:06",FRO,-30.0,-18.0,-25.82,7,185,30.31,38.65,Clear,8.02,1.0,0,0.8,0.32
"17:12:2025, 10:45",COL,2.0,8.0,9.22,14,622,18.86,59.2,Cloudy,3.18,1.0,0,0.59,1.0
"08:08:2025, 03:21",COL,2.0,8.0,7.45,4,186,44.11,92.69,Rainy,7.74,1.0,1,0.71,0.98
"01:11:2025, 01:24",PIL,2.0,8.0,5.06,13,351,19.08,40.25,Cloudy,6.98,1.0,0,0.89,0.45
"08:06:2025, 20:27",CRT,15.0,25.0,20.35,7,170,38.36,95.49,Rainy,3.47,1.0,1,0.84,0.62
"31:05:2025, 23:48",PIL,2.0,8.0,6.76,10,321,41.24,13.53,Sandstorm,5.2,1.0,0,0.83,0.67
"26:05:2025, 12:54",FRO,-30.0,-18.0,-25.52,11,280,41.89,64.44,Cloudy,5.27,1.0,0,0.62,0.37
"13:10:2025, 21:39",CRT,15.0,25.0,19.8,6,161,25.97,61.03,Cloudy,7.39,1.0,0,0.43,0.42
"01:01:2026, 01:27",CRT,15.0,25.0,19.41,5,190,19.81,25.54,Clear,2.04,0.92,0,0.75,0.36
"09:12:2025, 15:09",COL,2.0,8.0,4.72,12,302,16.34,52.02,Clear,1.82,0.93,0,0.43,0.48
"20:09:2025, 20:18",FRO,-30.0,-18.0,-25.58,5,192,38.03,50.93,Clear,9.56,1.0,0,0.52,0.36
"09:02:2026, 09:24",PIL,2.0,8.0,5.66,15,359,21.74,47.99,Clear,8.02,1.0,0,0.41,0.56
"17:01:2026, 14:21",COL,2.0,8.0,5.06,11,425,16.66,15.14,Sandstorm,3.99,1.0,0,0.56,0.5
"20:04:2025, 12:03",CRT,15.0,25.0,20.38,13,538,28.65,41.75,Clear,9.1,1.0,0,0.35,0.51
"04:08:2025, 19:12",PIL,2.0,8.0,7.42,7,393,38.89,93.22,Rainy,5.35,1.0,0,0.78,0.9
"06:07:2025, 12:03",CRT,15.0,25.0,20.23,12,151,41.46,26.02,Clear,0.5,1.0,0,0.81,0.44
"03:08:2025, 14:30",FRO,-30.0,-18.0,-25.3,9,329,39.81,89.67,Rainy,3.69,1.0,0,0.95,0.43
"21:08:2025, 21:24",PIL,2.0,8.0,6.8,8,216,39.49,89.34,Rainy,6.68,1.0,1,0.48,0.95
"30:07:2025, 23:42",FRO,-30.0,-18.0,-25.7,4,143,40.31,61.55,Cloudy,4.77,1.0,0,0.8,0.34
"20:05:2025, 03:36",PIL,2.0,8.0,6.61,11,184,43.64,55.75,Cloudy,6.91,1.0,0,0.32,0.7
"30:07:2025, 06:12",PIL,2.0,8.0,6.88,9,235,45.43,57.51,Cloudy,2.96,1.0,0,0.85,0.67
"31:03:2025, 09:24",PIL,2.0,8.0,5.97,11,200,30.61,27.77,Sandstorm,8.66,1.0,0,0.77,0.55
"29:04:2025, 13:24",PIL,2.0,8.0,6.25,13,396,28.0,22.95,Clear,8.21,1.0,0,0.49,0.63
"08:06:2025, 14:30",FRO,-30.0,-18.0,-24.93,15,458,39.99,91.77,Rainy,4.0,1.0,1,0.71,0.52
"03:07:2025, 08:48",PIL,2.0,8.0,6.93,8,239,45.88,50.44,Clear,3.5,1.0,0,0.76,0.69
"30:03:2025, 07:09",COL,2.0,8.0,5.67,3,77,30.72,18.06,Sandstorm,9.56,1.0,0,0.66,0.52
"26:11:2025, 01:18",FRO,-30.0,-18.0,-26.33,3,132,19.47,44.52,Clear,3.96,0.87,0,0.82,0.27
"04:03:2025, 18:39",CRT,15.0,25.0,19.73,15,297,24.43,22.59,Clear,6.71,1.0,0,0.74,0.4
"10:09:2025, 18:27",CRT,15.0,25.0,20.49,11,293,39.14,53.79,Clear,7.47,1.0,0,0.55,0.49
"24:06:2025, 07:27",CRT,15.0,25.0,20.62,13,377,44.31,40.04,Clear,2.89,1.0,0,0.64,0.52
"09:02:2026, 04:30",FRO,-30.0,-18.0,-26.07,10,332,21.91,26.56,Clear,6.59,1.0,0,0.52,0.34
"20:12:2025, 10:30",FRO,-30.0,-18.0,-26.09,10,390,19.6,49.22,Cloudy,2.28,1.0,0,0.73,0.32
"20:01:2026, 05:42",FRO,-30.0,-18.0,-26.01,13,376,22.73,25.16,Sandstorm,4.36,1.0,0,0.77,0.32
"23:01:2026, 03:42",FRO,-30.0,-18.0,-26.25,8,169,21.2,26.96,Sandstorm,6.22,0.93,0,0.75,0.29
"09:01:2026, 20:09",COL,2.0,8.0,4.36,8,213,14.62,69.17,Cloudy,3.67,0.84,0,0.38,0.46
"05:10:2025, 11:42",FRO,-30.0,-18.0,-25.73,18,349,28.3,45.76,Clear,7.99,1.0,0,0.73,0.34
"22:07:2025, 07:06",FRO,-30.0,-18.0,-25.49,5,194,45.66,45.98,Clear,2.82,1.0,0,0.43,0.38
"29:03:2025, 07:00",PIL,2.0,8.0,6.03,6,165,32.52,24.93,Sandstorm,8.05,1.0,0,0.47,0.59
"28:07:2025, 09:24",PIL,2.0,8.0,7.24,10,430,43.85,42.04,Clear,3.55,1.0,0,0.6,0.76
"18:09:2025, 19:18",FRO,-30.0,-18.0,-25.62,5,122,39.18,53.46,Clear,7.59,1.0,0,0.38,0.36
"01:02:2026, 03:39",CRT,15.0,25.0,19.36,4,132,20.38,60.65,Cloudy,5.81,0.88,0,0.67,0.35
"09:12:2025, 00:27",CRT,15.0,25.0,19.54,9,319,18.98,34.39,Clear,2.19,0.99,0,0.3,0.43
"13:08:2025, 00:36",PIL,2.0,8.0,7.1,11,259,41.86,98.19,Rainy,4.8,1.0,1,0.36,1.0
"23:01:2026, 19:48",PIL,2.0,8.0,4.47,7,271,14.16,18.92,Sandstorm,5.53,0.87,0,0.79,0.42
"23:04:2025, 18:06",FRO,-30.0,-18.0,-25.87,15,361,23.14,39.4,Clear,9.03,1.0,0,0.37,0.35
"27:10:2025, 18:30",FRO,-30.0,-18.0,-26.11,11,247,23.38,40.28,Cloudy,6.04,1.0,0,0.77,0.31
"28:10:2025, 06:03",CRT,15.0,25.0,19.83,4,141,31.94,54.97,Cloudy,5.5,1.0,0,0.89,0.39
"07:01:2026, 23:00",PIL,2.0,8.0,4.99,11,372,17.55,63.57,Cloudy,5.2,1.0,0,0.37,0.51
"30:06:2025, 15:21",COL,2.0,8.0,6.81,12,420,38.69,33.48,Clear,1.66,1.0,0,0.81,0.68
"25:06:2025, 19:30",FRO,-30.0,-18.0,-25.75,6,168,37.69,41.28,Clear,3.2,1.0,0,0.52,0.35
"26:05:2025, 11:09",COL,2.0,8.0,6.54,8,172,43.11,45.45,Cloudy,5.2,1.0,0,0.62,0.66
"25:07:2025, 18:03",CRT,15.0,25.0,20.42,10,431,37.48,40.68,Clear,3.84,1.0,0,0.57,0.5
"01:04:2025, 03:36",PIL,2.0,8.0,5.95,7,156,31.78,27.06,Sandstorm,7.93,1.0,0,0.62,0.56
"30:12:2025, 02:33",COL,2.0,8.0,4.62,4,110,21.06,20.88,Sandstorm,2.75,0.88,0,0.78,0.41
"16:11:2025, 23:15",CRT,15.0,25.0,19.21,3,132,16.64,40.38,Clear,3.09,0.82,0,0.56,0.34
"27:03:2025, 17:54",FRO,-30.0,-18.0,-25.82,15,393,23.82,26.22,Sandstorm,8.88,1.0,0,0.41,0.35
"09:08:2025, 08:03",CRT,15.0,25.0,20.92,15,353,43.38,85.46,Rainy,5.22,1.0,0,0.66,0.65
"12:06:2025, 09:30",FRO,-30.0,-18.0,-24.88,12,560,43.79,94.55,Rainy,3.45,1.0,0,0.54,0.51
"26:10:2025, 02:57",COL,2.0,8.0,5.57,6,218,29.59,22.84,Sandstorm,6.74,1.0,0,0.84,0.51
"21:06:2025, 09:06",FRO,-30.0,-18.0,-25.48,8,257,43.91,53.04,Clear,2.59,1.0,0,0.49,0.38
"02:03:2025, 10:39",CRT,15.0,25.0,20.05,11,401,29.23,24.82,Clear,5.69,1.0,0,0.7,0.44
"06:02:2026, 04:03",CRT,15.0,25.0,19.3,5,58,21.16,32.71,Clear,5.83,0.85,0,0.35,0.37
"06:09:2025, 20:39",CRT,15.0,25.0,20.43,10,264,38.43,33.25,Clear,7.2,1.0,0,0.63,0.47
"21:09:2025, 02:15",CRT,15.0,25.0,20.76,11,367,43.46,33.58,Clear,10.46,1.0,0,0.5,0.53
"30:04:2025, 14:57",COL,2.0,8.0,5.78,12,238,27.04,38.11,Clear,7.02,1.0,0,0.59,0.55
"21:06:2025, 13:39",CRT,15.0,25.0,20.33,13,251,40.86,45.93,Clear,2.04,1.0,0,0.48,0.49
"26:12:2025, 02:39",CRT,15.0,25.0,19.26,4,83,19.31,25.33,Sandstorm,1.63,0.83,0,0.81,0.32
"22:05:2025, 01:27",CRT,15.0,25.0,20.12,2,17,43.05,48.02,Cloudy,5.49,1.0,0,0.42,0.46
"27:06:2025, 23:18",FRO,-30.0,-18.0,-25.49,10,372,40.14,41.26,Clear,1.02,1.0,0,0.82,0.36
"07:05:2025, 00:36",PIL,2.0,8.0,6.15,4,80,41.17,52.65,Clear,6.11,1.0,0,0.91,0.57
"07:07:2025, 14:18",FRO,-30.0,-18.0,-25.46,10,356,41.57,26.7,Clear,1.96,1.0,0,0.65,0.38
"04:02:2026, 16:00",PIL,2.0,8.0,4.96,13,274,15.69,40.06,Clear,7.33,1.0,0,0.42,0.48
"06:07:2025, 16:57",COL,2.0,8.0,6.97,13,491,38.53,31.09,Clear,2.62,1.0,0,0.89,0.7
"21:02:2026, 18:12",PIL,2.0,8.0,4.77,12,203,15.49,48.34,Clear,8.63,1.0,0,0.77,0.43
"19:01:2026, 22:00",PIL,2.0,8.0,4.38,8,185,15.7,24.92,Sandstorm,4.69,0.84,0,0.74,0.41
"20:02:2026, 10:00",PIL,2.0,8.0,5.46,13,311,20.82,25.39,Clear,8.83,1.0,0,0.82,0.49
"10:07:2025, 03:33",COL,2.0,8.0,6.43,7,138,42.77,28.02,Clear,3.61,1.0,0,0.71,0.63
"29:07:2025, 12:21",COL,2.0,8.0,7.25,14,519,41.21,68.79,Cloudy,3.94,1.0,0,0.89,0.73
"17:10:2025, 08:57",COL,2.0,8.0,6.71,16,437,32.51,26.17,Sandstorm,7.16,1.0,0,0.32,0.71
"17:04:2025, 14:45",COL,2.0,8.0,6.27,14,472,25.83,46.69,Clear,7.56,1.0,0,0.57,0.63
"22:11:2025, 00:42",FRO,-30.0,-18.0,-26.31,6,213,17.56,35.39,Clear,2.61,0.89,0,0.61,0.29
"04:06:2025, 16:21",COL,2.0,8.0,11.76,13,642,39.51,87.02,Rainy,4.53,1.0,0,0.82,1.0
"24:10:2025, 08:36",PIL,2.0,8.0,5.8,13,271,30.82,22.96,Sandstorm,5.49,1.0,0,0.73,0.56
"17:10:2025, 21:12",PIL,2.0,8.0,6.06,10,408,25.28,14.64,Sandstorm,7.91,1.0,0,0.39,0.62
"17:07:2025, 09:09",COL,2.0,8.0,7.1,9,342,44.86,36.03,Clear,1.44,1.0,0,0.33,0.77
"30:12:2025, 15:09",COL,2.0,8.0,4.53,9,238,15.94,16.27,Sandstorm,2.97,0.88,0,0.76,0.42
"06:06:2025, 14:12",PIL,2.0,8.0,8.04,16,359,40.68,87.3,Rainy,3.28,1.0,1,0.77,1.0
"03:12:2025, 20:12",PIL,2.0,8.0,4.45,8,231,15.19,27.87,Clear,3.17,0.86,0,0.7,0.43
"15:01:2026, 04:57",COL,2.0,8.0,4.82,3,146,22.47,17.71,Sandstorm,4.42,0.93,0,0.39,0.48
"02:06:2025, 04:30",FRO,-30.0,-18.0,-25.46,2,80,44.77,91.41,Rainy,4.0,1.0,1,0.91,0.47
"29:12:2025, 19:33",COL,2.0,8.0,4.64,8,281,15.97,23.73,Sandstorm,2.2,0.91,0,0.63,0.45
